ID,NAME,LAT(D),LON(D),ALT(M),DATE(YMD),TIME,BAT(v),GPS,RFS(m),RFD(m),T(c),TN(c),TX(C),TNX(C),RH(%),WD1(D),WS1(m/s),WD2(D),WS2(m/s),SLP(hPa),SS(min),ST1(c),SM1(m3/m3),ST2(c),SM2(m3/m3),ST3(c),SM3(m3/m3),ST4(c),SM4(m3/m3),WSM1(m/s),WSM2(m/s)
"10027",Noorsarai,25.267580,85.459110,54.00,2021-02-10,05:15:00,12.5,L,0,0,11.9000000000000004,11.9000000000000004,12.0999999999999996,,97.0999999999999943,0,0,,,1011,,,,,,,,,,0,
"10015",Bihar Sharif,25.177497,85.520509,60.00,2021-02-10,05:15:00,12.3,L,0,0,11.3000000000000007,11.1999999999999993,11.3000000000000007,,97.9000000000000057,0,0,,,1009.89999999999998,,,,,,,,,,0,
"10046",Chiraia,26.701710,85.075720,73.00,2021-02-10,05:15:00,12.4,L,0,0,10.9000000000000004,10.9000000000000004,11.1999999999999993,,92.4000000000000057,0,0,,,-999,,,,,,,,,,0,
"10034",Parsauni,26.623920,84.616650,72.00,2021-02-10,05:15:00,12.4,L,0,0,9.5,9.5,9.59999999999999964,,100,0,0,,,1009.20000000000005,,,,,,,,,,0,
"10028",Tharthari,25.289700,85.382524,52.00,2021-02-10,05:15:00,12.4,L,0,0.25,11.4000000000000004,11,11.4000000000000004,,97.0999999999999943,0,0,,,1009.79999999999995,,,,,,,,,,0,
"10054",Kuriya,26.359544,85.226200,64.00,2021-02-10,05:15:00,12.1,L,0,0,10.6999999999999993,10.5999999999999996,10.8000000000000007,,99.9000000000000057,-99,-99,,,1009.79999999999995,,,,,,,,,,-99,
"10026",Chandi,25.320310,85.409290,56.00,2021-02-10,05:15:00,12.5,L,0,0,11,10.6999999999999993,11,,98.5,284,0,,,1010.79999999999995,,,,,,,,,,0.770000000000000018,
"10043",Patahi,26.561810,85.141017,69.00,2021-02-10,05:15:00,12.5,L,0,0,9.69999999999999929,9.59999999999999964,9.69999999999999929,,99.7000000000000028,-99,-99,,,1007.10000000000002,,,,,,,,,,-99,
"10052",Pokhara,26.509350,84.841210,69.00,2021-02-10,05:15:00,12.6,L,0,0,10.5999999999999996,10.5999999999999996,10.6999999999999993,,96.7000000000000028,0,0,,,-99,,,,,,,,,,0,
"10055",Devajit Parsauni,26.338150,85.088000,65.00,2021-02-10,05:15:00,12.6,L,0,0,10,9.90000000000000036,10.1999999999999993,,95.7999999999999972,0,0,,,1015.70000000000005,,,,,,,,,,0,
"10002",Kishanpur,26.213383,86.679374,59.00,2021-02-10,05:15:00,12.3,L,0,0,10.9000000000000004,10.9000000000000004,11.0999999999999996,,97.4000000000000057,0,0,,,1009.29999999999995,,,,,,,,,,0,
"10057",Induat,25.312119,85.309134,60.00,2021-02-10,05:15:00,12.4,L,0,0,11.1999999999999993,11.1999999999999993,11.6999999999999993,,98.7999999999999972,54,2.2799999999999998,,,1010.39999999999998,,,,,,,,,,43.3100000000000023,
"10001",Supaul,26.127456,86.605336,52.00,2021-02-10,05:15:00,11.0,L,0,0,11.5,11.5,11.6999999999999993,,95.4000000000000057,0,0,,,1008.70000000000005,,,,,,,,,,0,
"10005",Pipra,26.163217,86.799423,57.00,2021-02-10,05:15:00,12.5,L,0,0,10.9000000000000004,10.8000000000000007,11,,96.4000000000000057,0,0,,,1012,,,,,,,,,,0,
"10053",Piprakothi,26.542480,84.943000,67.00,2021-02-10,05:15:00,12.4,L,0,0,11.0999999999999996,11.0999999999999996,11.4000000000000004,,93,79,0,,,1009.20000000000005,,,,,,,,,,0.390000000000000013,
"10029",Turkaulia,26.614360,84.826610,71.00,2021-02-10,05:15:00,13.0,L,0,0.25,11.1999999999999993,10.9000000000000004,11.3000000000000007,,97.7999999999999972,0,0,,,1008.79999999999995,,,,,,,,,,0,
"10038",Kalyanpur,26.432855,84.925760,66.00,2021-02-10,05:15:00,12.7,L,0,0,11.4000000000000004,11.4000000000000004,11.8000000000000007,,92.2999999999999972,0,0,,,999.200000000000045,,,,,,,,,,0,
"10042",Shiraha,26.523540,85.066150,68.00,2021-02-10,05:15:00,12.5,L,0,0.25,10.4000000000000004,10.0999999999999996,10.4000000000000004,,96.4000000000000057,0,0,,,1005.89999999999998,,,,,,,,,,0,
"10006",Tribeniganj,26.130660,86.881828,59.00,2021-02-10,05:15:00,12.5,L,0,0,9.19999999999999929,8.80000000000000071,9.19999999999999929,,99.9000000000000057,0,0,,,1007.39999999999998,,,,,,,,,,0,
"10016",Adhampur,25.036102,85.528875,70.00,2021-02-10,05:15:00,12.2,L,0,0,13.1999999999999993,13.1999999999999993,13.5,,86.2999999999999972,321,0.640000000000000013,,,1007,,,,,,,,,,1.55000000000000004,
"10041",Rupaliya,26.506080,85.173340,66.00,2021-02-10,05:15:00,12.4,L,0,0,10.4000000000000004,10.3000000000000007,10.4000000000000004,,100,0,0,,,1009.39999999999998,,,,,,,,,,0,
"10009",Basantpur,26.496582,87.017733,79.00,2021-02-10,05:15:00,12.7,L,0,0,10.4000000000000004,10.4000000000000004,10.9000000000000004,,98,88,2.29000000000000004,,,1008.5,,,,,,,,,,42.9200000000000017,
"10012",Ekangarsarai,25.227850,85.227330,61.00,2021-02-10,05:15:00,12.4,L,0,0.25,10.4000000000000004,10.0999999999999996,10.4000000000000004,,100,0,0,,,1008.89999999999998,,,,,,,,,,0,
"10044",Dhaka,26.671040,85.156620,73.00,2021-02-10,05:15:00,12.4,L,0,0,12.0999999999999996,12,12.0999999999999996,,87.7000000000000028,0,0,,,1006.70000000000005,,,,,,,,,,0,
"10011",Karai Parsurai,25.377364,85.271987,56.00,2021-02-10,05:15:00,11.9,L,0,0,10.1999999999999993,10.0999999999999996,10.4000000000000004,,88.4000000000000057,0,0,,,1008.29999999999995,,,,,,,,,,0,
"10047",Akderi,26.842910,85.006600,77.00,2021-02-10,05:15:00,12.7,L,0,0,10,9.90000000000000036,10.0999999999999996,,96.5,0,0,,,1013.70000000000005,,,,,,,,,,0,
"10030",Motihari,26.644360,84.928330,71.00,2021-02-10,05:15:00,12.4,L,0,0,12.5,12.5,12.6999999999999993,,93.9000000000000057,0,0,,,1002.60000000000002,,,,,,,,,,0,
"10010",Gonura,26.165698,86.475970,54.00,2021-02-10,05:15:00,11.9,L,0,0,10.4000000000000004,10.4000000000000004,10.6999999999999993,,99.7000000000000028,75,0,,,1009.5,,,,,,,,,,1.15999999999999992,
"10018",Rajgir,25.035110,85.422188,69.00,2021-02-10,05:15:00,12.5,L,0,0,11.3000000000000007,11.1999999999999993,11.3000000000000007,,91.7000000000000028,0,0,,,1007.70000000000005,,,,,,,,,,0,
"10013",Islampur,25.147641,85.200004,63.00,2021-02-10,05:15:00,12.3,L,0,0,12.6999999999999993,12.3000000000000007,12.6999999999999993,,94.7000000000000028,93,0.209999999999999992,,,1007.5,,,,,,,,,,0.770000000000000018,
"10032",South Sugnaw,26.720150,84.766950,74.00,2021-02-10,05:15:00,12.9,L,0,0,10.0999999999999996,10.0999999999999996,10.4000000000000004,,100,0,0,,,1007.79999999999995,,,,,,,,,,0,
"10040",Tetaria,26.388950,85.190240,65.00,2021-02-10,05:15:00,12.5,L,0,0,12.4000000000000004,12.4000000000000004,12.5,,90.4000000000000057,0,0,,,1006.39999999999998,,,,,,,,,,0,
"10017",Katrisarai,25.086580,85.634330,62.00,2021-02-10,05:15:00,12.5,L,0,0,12.0999999999999996,12.0999999999999996,12.4000000000000004,,92.7000000000000028,0,0,,,760,,,,,,,,,,0,
"10024",Rahui,25.265680,85.553426,54.00,2021-02-10,05:15:00,12.4,L,0,0,10.5,10.5,10.6999999999999993,,97.9000000000000057,0,0,,,1011.60000000000002,,,,,,,,,,0,
"10025",Harnaut,25.366250,85.534480,48.00,2021-02-10,05:15:00,12.3,L,0,0,10.5,10.5,11.1999999999999993,,97.7000000000000028,0,0,,,1010.70000000000005,,,,,,,,,,0,
"10031",Ajagari,26.696300,84.883790,68.00,2021-02-10,05:15:00,12.5,L,0,0,10,9.59999999999999964,10,,99.9000000000000057,0,0,,,1008.70000000000005,,,,,,,,,,0,
"10049",Srichiya,26.934320,84.946214,84.00,2021-02-10,05:15:00,12.5,L,0,0,10,10,10.8000000000000007,,95,0,0,,,761.5,,,,,,,,,,0,
"10020",Shankardi,25.224060,85.374700,56.00,2021-02-10,05:15:00,12.5,L,0,0,12.8000000000000007,12.8000000000000007,12.8000000000000007,,84.7000000000000028,0,0,,,1011.89999999999998,,,,,,,,,,0,
"10021",Asthawan,25.214894,85.621480,53.00,2021-02-10,05:15:00,12.5,L,0,0,11.6999999999999993,11.6999999999999993,11.9000000000000004,,91.0999999999999943,-999,-99.9000000000000057,,,1007.20000000000005,,,,,,,,,,-99.9000000000000057,
"10003",Saraigarh,26.298908,86.735990,62.00,2021-02-10,05:15:00,12.3,L,0,0,-999,-99.9000000000000057,-99.9000000000000057,,-99.9000000000000057,0,0,,,-999,,,,,,,,,,0,
"10051",Ramgarhwa,26.875030,84.791200,76.00,2021-02-10,05:15:00,12.5,L,0,0,-99,-99,-99,,-99,-99,-99,,,-99,,,,,,,,,,-99,
"10007",Chhatapur,26.213155,87.008587,62.00,2021-02-10,05:15:00,12.6,L,0,0,9.90000000000000036,9.59999999999999964,9.90000000000000036,,100,0,0,,,-99,,,,,,,,,,0,
"10023",Sarmera,25.261097,85.798626,44.00,2021-02-10,05:15:00,12.3,L,0,0,13.8000000000000007,13.8000000000000007,14,,80.2000000000000028,49,1.44999999999999996,,,1010.39999999999998,,,,,,,,,,1.92999999999999994,
"10037",North Hussani,26.378500,84.785720,67.00,2021-02-10,05:15:00,12.4,L,0,0,10.9000000000000004,10.8000000000000007,11.0999999999999996,,97.0999999999999943,0,0,,,1009,,,,,,,,,,0,
"10008",Sukha Nagar,26.286834,86.936127,64.00,2021-02-10,05:15:00,12.6,L,0,0,9.5,9.30000000000000071,9.59999999999999964,,100,0,0,,,-99,,,,,,,,,,0,
"10019",Silao,25.086250,85.429740,67.00,2021-02-10,05:15:00,12.3,L,0,0,11.6999999999999993,11.6999999999999993,11.8000000000000007,,88.7000000000000028,0,0,,,1008.20000000000005,,,,,,,,,,0,
"10036",North Bariariya,26.486060,84.708578,66.00,2021-02-10,05:15:00,12.3,L,0,0.25,11.5999999999999996,11.5999999999999996,12.1999999999999993,,100,-99,-99,,,1006.89999999999998,,,,,,,,,,-99,
"10058",Nagar Nausa,25.392550,85.344230,52.00,2021-02-10,05:30:00,12.3,L,0,0,10.5,10.4000000000000004,10.8000000000000007,,88.0999999999999943,0,0,,,1009.10000000000002,,,,,,,,,,0,
"10048",Bankatwa,26.799485,85.042796,76.00,2021-02-10,05:30:00,12.5,L,0,0,9.40000000000000036,8.90000000000000036,9.5,,97.2999999999999972,0,0,,,-999,,,,,,,,,,0,
"10015",Bihar Sharif,25.177497,85.520509,60.00,2021-02-10,05:30:00,12.1,L,0,0,11.5,11.4000000000000004,11.5,,98.0999999999999943,0,0,,,1010,,,,,,,,,,0,
"10034",Parsauni,26.623920,84.616650,72.00,2021-02-10,05:30:00,12.5,L,0,0,9.40000000000000036,9.40000000000000036,9.5,,100,0,0,,,1009.20000000000005,,,,,,,,,,0,
"10033",Harsidhi,26.672680,84.718820,77.00,2021-02-10,05:30:00,12.7,L,0,0,46.7999999999999972,46.7999999999999972,46.7999999999999972,,0.100000000000000006,0,0,,,-99,,,,,,,,,,0,
"10046",Chiraia,26.701710,85.075720,73.00,2021-02-10,05:30:00,12.6,L,0,0,10.3000000000000007,10.3000000000000007,10.8000000000000007,,92.5,241,0,,,-999,,,,,,,,,,1.15999999999999992,
"10024",Rahui,25.265680,85.553426,54.00,2021-02-10,05:30:00,12.4,L,0,0,10.6999999999999993,10.5,10.6999999999999993,,98.2999999999999972,0,0,,,1011.70000000000005,,,,,,,,,,0,
"10028",Tharthari,25.289700,85.382524,52.00,2021-02-10,05:30:00,12.6,L,0,0.25,11.4000000000000004,11.4000000000000004,11.4000000000000004,,97.0999999999999943,0,0,,,1010,,,,,,,,,,0,
"10054",Kuriya,26.359544,85.226200,64.00,2021-02-10,05:30:00,12.1,L,0,0,10.6999999999999993,10.6999999999999993,10.9000000000000004,,99.9000000000000057,-99,-99,,,1010,,,,,,,,,,-99,
"10026",Chandi,25.320310,85.409290,56.00,2021-02-10,05:30:00,12.5,L,0,0,11,11,11,,98.7000000000000028,0,0,,,1011.10000000000002,,,,,,,,,,0,
"10043",Patahi,26.561810,85.141017,69.00,2021-02-10,05:30:00,12.6,L,0,0,9.40000000000000036,9.40000000000000036,9.69999999999999929,,99.9000000000000057,-99,-99,,,1007.20000000000005,,,,,,,,,,-99,
"10055",Devajit Parsauni,26.338150,85.088000,65.00,2021-02-10,05:30:00,12.5,L,0,0,9.90000000000000036,9.90000000000000036,10,,95.7999999999999972,0,0,,,1016,,,,,,,,,,0,
"10052",Pokhara,26.509350,84.841210,69.00,2021-02-10,05:30:00,12.5,L,0,0,10.5999999999999996,10.5999999999999996,10.6999999999999993,,96.7000000000000028,312,0,,,-99,,,,,,,,,,0.390000000000000013,
"10010",Gonura,26.165698,86.475970,54.00,2021-02-10,05:30:00,12.0,L,0,0,10.5,10.3000000000000007,10.5999999999999996,,99.7000000000000028,0,0,,,1009.60000000000002,,,,,,,,,,0,
"10005",Pipra,26.163217,86.799423,57.00,2021-02-10,05:30:00,12.4,L,0,0,10.9000000000000004,10.8000000000000007,10.9000000000000004,,96.4000000000000057,0,0,,,1012.60000000000002,,,,,,,,,,0,
"10002",Kishanpur,26.213383,86.679374,59.00,2021-02-10,05:30:00,12.4,L,0,0,10.9000000000000004,10.9000000000000004,11,,97.7999999999999972,0,0,,,1009.60000000000002,,,,,,,,,,0,
"10001",Supaul,26.127456,86.605336,52.00,2021-02-10,05:30:00,11.2,L,0,0,11.0999999999999996,11.0999999999999996,11.5999999999999996,,95.0999999999999943,0,0,,,1008.79999999999995,,,,,,,,,,0,
"10044",Dhaka,26.671040,85.156620,73.00,2021-02-10,05:30:00,12.5,L,0,0,12.4000000000000004,12.0999999999999996,12.4000000000000004,,87.7000000000000028,0,0,,,1006.89999999999998,,,,,,,,,,0,
"10038",Kalyanpur,26.432855,84.925760,66.00,2021-02-10,05:30:00,12.6,L,0,0,11.0999999999999996,11,11.3000000000000007,,92.4000000000000057,0,0,,,999.299999999999955,,,,,,,,,,0,
"10053",Piprakothi,26.542480,84.943000,67.00,2021-02-10,05:30:00,12.5,L,0,0,11.4000000000000004,11.0999999999999996,11.5,,93,68,0.0200000000000000004,,,1009.39999999999998,,,,,,,,,,0.770000000000000018,
"10025",Harnaut,25.366250,85.534480,48.00,2021-02-10,05:30:00,12.3,L,0,0,10.4000000000000004,10.1999999999999993,10.5,,98,0,0,,,1010.79999999999995,,,,,,,,,,0,
"10012",Ekangarsarai,25.227850,85.227330,61.00,2021-02-10,05:30:00,12.5,L,0,0.25,10.9000000000000004,10.4000000000000004,11,,100,0,0,,,1009,,,,,,,,,,0,
"10039",Madhuban,26.451580,85.154070,63.00,2021-02-10,05:30:00,12.3,L,0,0.25,12.3000000000000007,12.0999999999999996,12.3000000000000007,,88,0,0,,,760,,,,,,,,,,0,
"10027",Noorsarai,25.267580,85.459110,54.00,2021-02-10,05:30:00,12.5,L,0,0,11.8000000000000007,11.8000000000000007,11.9000000000000004,,96.9000000000000057,0,0,,,1011.20000000000005,,,,,,,,,,0,
"10042",Shiraha,26.523540,85.066150,68.00,2021-02-10,05:30:00,12.4,L,0,0.25,11.3000000000000007,10.4000000000000004,11.3000000000000007,,96.4000000000000057,0,0,,,1005.89999999999998,,,,,,,,,,0,
"10016",Adhampur,25.036102,85.528875,70.00,2021-02-10,05:30:00,12.0,L,0,0,12.9000000000000004,12.9000000000000004,13.1999999999999993,,86.7999999999999972,305,0.560000000000000053,,,1007,,,,,,,,,,1.15999999999999992,
"10041",Rupaliya,26.506080,85.173340,66.00,2021-02-10,05:30:00,12.4,L,0,0,10.3000000000000007,10.3000000000000007,10.4000000000000004,,100,0,0,,,1009.60000000000002,,,,,,,,,,0,
"10009",Basantpur,26.496582,87.017733,79.00,2021-02-10,05:30:00,12.6,L,0,0,10.3000000000000007,10.1999999999999993,10.4000000000000004,,98,145,2.27000000000000002,,,1008.70000000000005,,,,,,,,,,44.8500000000000014,
"10004",Piprahi,26.304627,86.838348,65.00,2021-02-10,05:30:00,12.3,L,0,0,8.30000000000000071,8.09999999999999964,8.69999999999999929,,99.2999999999999972,0,0,,,1006.5,,,,,,,,,,0,
"10011",Karai Parsurai,25.377364,85.271987,56.00,2021-02-10,05:30:00,12.0,L,0,0,9.90000000000000036,9.5,10.0999999999999996,,88.5,0,0,,,1008.60000000000002,,,,,,,,,,0,
"10035",Radhiya,26.554420,84.627580,67.00,2021-02-10,05:30:00,11.8,L,0,0,9.5,9.5,9.59999999999999964,,100,0,0,,,1008.70000000000005,,,,,,,,,,0,
"10047",Akderi,26.842910,85.006600,77.00,2021-02-10,05:30:00,12.5,L,0,0,9.59999999999999964,9.59999999999999964,10,,96.7000000000000028,0,0,,,1013.60000000000002,,,,,,,,,,0,
"10057",Induat,25.312119,85.309134,60.00,2021-02-10,05:30:00,12.5,L,0,0,11,11,11.1999999999999993,,98.5999999999999943,54,2.31000000000000005,,,1010.70000000000005,,,,,,,,,,42.9200000000000017,
"10018",Rajgir,25.035110,85.422188,69.00,2021-02-10,05:30:00,12.4,L,0,0,11.3000000000000007,11.3000000000000007,11.4000000000000004,,92.0999999999999943,0,0,,,1007.79999999999995,,,,,,,,,,0,
"10032",South Sugnaw,26.720150,84.766950,74.00,2021-02-10,05:30:00,12.9,L,0,0,10,10,10.0999999999999996,,100,0,0,,,1008,,,,,,,,,,0,
"10017",Katrisarai,25.086580,85.634330,62.00,2021-02-10,05:30:00,12.5,L,0,0,12.0999999999999996,12,12.0999999999999996,,93.5999999999999943,0,0,,,760,,,,,,,,,,0,
"10006",Tribeniganj,26.130660,86.881828,59.00,2021-02-10,05:30:00,12.4,L,0,0,9.69999999999999929,9.19999999999999929,9.69999999999999929,,100,0,0,,,1007.5,,,,,,,,,,0,
"10030",Motihari,26.644360,84.928330,71.00,2021-02-10,05:30:00,12.5,L,0,0,12.5,12.4000000000000004,12.5999999999999996,,94.0999999999999943,0,0,,,1002.89999999999998,,,,,,,,,,0,
"10031",Ajagari,26.696300,84.883790,68.00,2021-02-10,05:30:00,12.5,L,0,0,10.0999999999999996,10,10.0999999999999996,,99.9000000000000057,0,0,,,1008.70000000000005,,,,,,,,,,0,
"10040",Tetaria,26.388950,85.190240,65.00,2021-02-10,05:30:00,12.4,L,0,0,12.5999999999999996,12.4000000000000004,12.5999999999999996,,90.7000000000000028,0,0,,,1006.60000000000002,,,,,,,,,,0,
"10029",Turkaulia,26.614360,84.826610,71.00,2021-02-10,05:30:00,12.9,L,0,0.25,10.8000000000000007,10.8000000000000007,11.0999999999999996,,97.7999999999999972,0,0,,,1009.10000000000002,,,,,,,,,,0,
"10049",Srichiya,26.934320,84.946214,84.00,2021-02-10,05:30:00,12.4,L,0,0,10,9.80000000000000071,10,,95.2999999999999972,0,0,,,761.5,,,,,,,,,,0,
"10020",Shankardi,25.224060,85.374700,56.00,2021-02-10,05:30:00,12.7,L,0,0,12.8000000000000007,12.8000000000000007,12.8000000000000007,,84.5999999999999943,0,0,,,1012.10000000000002,,,,,,,,,,0,
"10013",Islampur,25.147641,85.200004,63.00,2021-02-10,05:30:00,12.3,L,0,0,12.5999999999999996,12.5999999999999996,12.8000000000000007,,92.2000000000000028,92,0,,,1007.70000000000005,,,,,,,,,,0.770000000000000018,
"10007",Chhatapur,26.213155,87.008587,62.00,2021-02-10,05:30:00,12.6,L,0,0,9.69999999999999929,9.5,9.90000000000000036,,100,0,0,,,-99,,,,,,,,,,0,
"10021",Asthawan,25.214894,85.621480,53.00,2021-02-10,05:30:00,12.6,L,0,0,11.9000000000000004,11.6999999999999993,11.9000000000000004,,91.9000000000000057,-999,-99.9000000000000057,,,1007.29999999999995,,,,,,,,,,-99.9000000000000057,
"10003",Saraigarh,26.298908,86.735990,62.00,2021-02-10,05:30:00,12.2,L,0,0,-999,-99.9000000000000057,-99.9000000000000057,,-99.9000000000000057,0,0,,,-999,,,,,,,,,,0,
"10023",Sarmera,25.261097,85.798626,44.00,2021-02-10,05:30:00,12.4,L,0,0,13.8000000000000007,13.6999999999999993,13.8000000000000007,,80.5,49,1.27000000000000002,,,1010.39999999999998,,,,,,,,,,1.92999999999999994,
"10051",Ramgarhwa,26.875030,84.791200,76.00,2021-02-10,05:30:00,12.5,L,0,0,-99,-99,-99,,-99,-99,-99,,,-99,,,,,,,,,,-99,
"10008",Sukha Nagar,26.286834,86.936127,64.00,2021-02-10,05:30:00,12.5,L,0,0,9.5,9.5,9.59999999999999964,,100,0,0,,,-99,,,,,,,,,,0,
"10036",North Bariariya,26.486060,84.708578,66.00,2021-02-10,05:30:00,12.3,L,0,0.25,11.6999999999999993,11.3000000000000007,11.6999999999999993,,100,-99,-99,,,1006.89999999999998,,,,,,,,,,-99,
"10019",Silao,25.086250,85.429740,67.00,2021-02-10,05:30:00,12.4,L,0,0,11.6999999999999993,11.5999999999999996,11.6999999999999993,,89,0,0,,,1008.20000000000005,,,,,,,,,,0,
"10039",Madhuban,26.451580,85.154070,63.00,2021-02-10,05:45:00,12.3,L,0,0.25,12.5999999999999996,12.3000000000000007,12.5999999999999996,,88.5999999999999943,0,0,,,760,,,,,,,,,,0,
"10058",Nagar Nausa,25.392550,85.344230,52.00,2021-02-10,05:45:00,12.3,L,0,0,11,10.5,11,,88.5999999999999943,0,0,,,1009.20000000000005,,,,,,,,,,0,
"10048",Bankatwa,26.799485,85.042796,76.00,2021-02-10,05:45:00,12.5,L,0,0,9.30000000000000071,9.30000000000000071,9.40000000000000036,,97.4000000000000057,0,0,,,-999,,,,,,,,,,0,
"10015",Bihar Sharif,25.177497,85.520509,60.00,2021-02-10,05:45:00,12.4,L,0,0,10.8000000000000007,10.8000000000000007,11.4000000000000004,,97.9000000000000057,0,0,,,1010.39999999999998,,,,,,,,,,0,
"10046",Chiraia,26.701710,85.075720,73.00,2021-02-10,05:45:00,12.5,L,0,0,10.4000000000000004,10.0999999999999996,10.4000000000000004,,93.0999999999999943,241,0,,,-999,,,,,,,,,,0.770000000000000018,
"10054",Kuriya,26.359544,85.226200,64.00,2021-02-10,05:45:00,12.1,L,0,0,10.6999999999999993,10.5999999999999996,10.9000000000000004,,99.9000000000000057,-99,-99,,,1010.20000000000005,,,,,,,,,,-99,
"10028",Tharthari,25.289700,85.382524,52.00,2021-02-10,05:45:00,12.5,L,0,0.25,11.0999999999999996,11.0999999999999996,11.4000000000000004,,97,0,0,,,1010.20000000000005,,,,,,,,,,0,
"10029",Turkaulia,26.614360,84.826610,71.00,2021-02-10,05:45:00,12.9,L,0,0.25,10.8000000000000007,10.5,10.8000000000000007,,98.2000000000000028,0,0,,,1009.5,,,,,,,,,,0,
"10026",Chandi,25.320310,85.409290,56.00,2021-02-10,05:45:00,12.3,L,0,0,11.0999999999999996,10.9000000000000004,11.0999999999999996,,98.9000000000000057,285,0,,,1011.10000000000002,,,,,,,,,,0.390000000000000013,
"10043",Patahi,26.561810,85.141017,69.00,2021-02-10,05:45:00,12.7,L,0,0,8.90000000000000036,8.90000000000000036,9.40000000000000036,,100,-99,-99,,,1007.5,,,,,,,,,,-99,
"10055",Devajit Parsauni,26.338150,85.088000,65.00,2021-02-10,05:45:00,12.4,L,0,0,10,9.90000000000000036,10,,95.7999999999999972,0,0,,,1016.5,,,,,,,,,,0,
"10005",Pipra,26.163217,86.799423,57.00,2021-02-10,05:45:00,12.5,L,0,0,11.0999999999999996,11,11.0999999999999996,,96.4000000000000057,0,0,,,1013.10000000000002,,,,,,,,,,0,
"10002",Kishanpur,26.213383,86.679374,59.00,2021-02-10,05:45:00,12.4,L,0,0,10.9000000000000004,10.8000000000000007,10.9000000000000004,,97.7999999999999972,0,0,,,1009.70000000000005,,,,,,,,,,0,
"10052",Pokhara,26.509350,84.841210,69.00,2021-02-10,05:45:00,12.5,L,0,0,10.8000000000000007,10.5999999999999996,10.8000000000000007,,96.7000000000000028,311,0.349999999999999978,,,-99,,,,,,,,,,0.770000000000000018,
"10001",Supaul,26.127456,86.605336,52.00,2021-02-10,05:45:00,11.0,L,0,0,11.1999999999999993,11.0999999999999996,11.1999999999999993,,95.2999999999999972,0,0,,,1009,,,,,,,,,,0,
"10053",Piprakothi,26.542480,84.943000,67.00,2021-02-10,05:45:00,12.4,L,0,0,11.5,11.3000000000000007,11.5,,93,79,0.299999999999999989,,,1009.70000000000005,,,,,,,,,,0.390000000000000013,
"10027",Noorsarai,25.267580,85.459110,54.00,2021-02-10,05:45:00,12.4,L,0,0,11.8000000000000007,11.6999999999999993,11.8000000000000007,,97.2000000000000028,0,0,,,1011.29999999999995,,,,,,,,,,0,
"10042",Shiraha,26.523540,85.066150,68.00,2021-02-10,05:45:00,12.4,L,0,0.25,10.5999999999999996,10.5999999999999996,11.1999999999999993,,96.0999999999999943,0,0,,,1006.20000000000005,,,,,,,,,,0,
"10024",Rahui,25.265680,85.553426,54.00,2021-02-10,05:45:00,12.4,L,0,0,10.6999999999999993,10.5999999999999996,10.6999999999999993,,98.4000000000000057,0,0,,,1011.89999999999998,,,,,,,,,,0,
"10047",Akderi,26.842910,85.006600,77.00,2021-02-10,05:45:00,12.7,L,0,0,9.19999999999999929,9.19999999999999929,9.59999999999999964,,96.7000000000000028,0,0,,,1013.60000000000002,,,,,,,,,,0,
"10016",Adhampur,25.036102,85.528875,70.00,2021-02-10,05:45:00,12.2,L,0,0,13,12.9000000000000004,13.0999999999999996,,87.2000000000000028,304,0.790000000000000036,,,1007.10000000000002,,,,,,,,,,1.55000000000000004,
"10041",Rupaliya,26.506080,85.173340,66.00,2021-02-10,05:45:00,12.5,L,0,0,10.1999999999999993,10.1999999999999993,10.4000000000000004,,100,0,0,,,1009.79999999999995,,,,,,,,,,0,
"10038",Kalyanpur,26.432855,84.925760,66.00,2021-02-10,05:45:00,12.7,L,0,0,10.8000000000000007,10.5999999999999996,11.0999999999999996,,92.5,0,0,,,999.399999999999977,,,,,,,,,,0,
"10044",Dhaka,26.671040,85.156620,73.00,2021-02-10,05:45:00,12.3,L,0,0,12.4000000000000004,12.4000000000000004,12.4000000000000004,,87.7000000000000028,0,0,,,1006.89999999999998,,,,,,,,,,0,
"10009",Basantpur,26.496582,87.017733,79.00,2021-02-10,05:45:00,12.6,L,0,0,10.0999999999999996,10.0999999999999996,10.3000000000000007,,98.0999999999999943,144,2.31999999999999984,,,1008.79999999999995,,,,,,,,,,41.759999999999998,
"10012",Ekangarsarai,25.227850,85.227330,61.00,2021-02-10,05:45:00,12.4,L,0,0.25,10.6999999999999993,10.6999999999999993,10.9000000000000004,,100,220,0,,,1009.29999999999995,,,,,,,,,,0.390000000000000013,
"10004",Piprahi,26.304627,86.838348,65.00,2021-02-10,05:45:00,12.3,L,0,0,8.69999999999999929,8.40000000000000036,8.80000000000000071,,99.4000000000000057,0,0,,,1006.5,,,,,,,,,,0,
"10035",Radhiya,26.554420,84.627580,67.00,2021-02-10,05:45:00,11.9,L,0,0,9.5,9.5,9.59999999999999964,,100,0,0,,,1008.89999999999998,,,,,,,,,,0,
"10011",Karai Parsurai,25.377364,85.271987,56.00,2021-02-10,05:45:00,11.9,L,0,0,10.5999999999999996,9.90000000000000036,10.5999999999999996,,89.0999999999999943,0,0,,,1008.60000000000002,,,,,,,,,,0,
"10057",Induat,25.312119,85.309134,60.00,2021-02-10,05:45:00,12.4,L,0,0,11.1999999999999993,11.0999999999999996,11.1999999999999993,,98.9000000000000057,54,2.25999999999999979,,,1010.89999999999998,,,,,,,,,,43.3100000000000023,
