ID,NAME,LAT(D),LON(D),ALT(M),DATE(YMD),TIME,BAT(v),GPS,RFS(m),RFD(m),T(c),TN(c),TX(C),TNX(C),RH(%),WD1(D),WS1(m/s),WD2(D),WS2(m/s),SLP(hPa),SS(min),ST1(c),SM1(m3/m3),ST2(c),SM2(m3/m3),ST3(c),SM3(m3/m3),ST4(c),SM4(m3/m3),WSM1(m/s),WSM2(m/s)
"10041",Rupaliya,26.506080,85.173340,66.00,2021-02-09,08:45:00,12.8,L,0,0,15,14.0999999999999996,15,,92.2999999999999972,0,0,,,1012.5,,,,,,,,,,
"10005",Pipra,26.163217,86.799423,57.00,2021-02-09,08:45:00,13.0,L,0,0,15.8000000000000007,14.9000000000000004,15.8000000000000007,,83.0999999999999943,0,0,,,1012.70000000000005,,,,,,,,,,
"10042",Shiraha,26.523540,85.066150,68.00,2021-02-09,08:45:00,12.9,L,0,0,15.0999999999999996,14,15.0999999999999996,,93.0999999999999943,0,0,,,1009.39999999999998,,,,,,,,,,
"10045",Ghorasahan,26.797060,85.130824,78.00,2021-02-09,08:45:00,13.3,L,0,0,15.0999999999999996,13.9000000000000004,15.0999999999999996,,93.5,0,0,,,1011.79999999999995,,,,,,,,,,
"10002",Kishanpur,26.213383,86.679374,59.00,2021-02-09,08:45:00,13.0,L,0,0,14.9000000000000004,14.3000000000000007,14.9000000000000004,,88.5,312,0.619999999999999996,,,1013.20000000000005,,,,,,,,,,
"10038",Kalyanpur,26.432855,84.925760,66.00,2021-02-09,08:45:00,13.0,L,0,0,14.8000000000000007,13.9000000000000004,14.8000000000000007,,91.4000000000000057,0,0,,,1002.89999999999998,,,,,,,,,,
"10004",Piprahi,26.304627,86.838348,65.00,2021-02-09,08:45:00,13.5,L,0,0,14.9000000000000004,14,14.9000000000000004,,90.7999999999999972,0,0,,,1009.39999999999998,,,,,,,,,,
"10007",Chhatapur,26.213155,87.008587,62.00,2021-02-09,08:45:00,13.0,L,0,0,16,15,16.1000000000000014,,90.0999999999999943,0,0,,,-99,,,,,,,,,,
"10049",Srichiya,26.934320,84.946214,84.00,2021-02-09,08:45:00,12.7,L,0,0,11.0999999999999996,10.5999999999999996,11.0999999999999996,,96.5999999999999943,0,0,,,761.5,,,,,,,,,,
"10057",Induat,25.312119,85.309134,60.00,2021-02-09,08:45:00,12.8,L,0,0,16.1000000000000014,15.5,16.1000000000000014,,79,46,2.25,,,1013.20000000000005,,,,,,,,,,
"10026",Chandi,25.320310,85.409290,56.00,2021-02-09,08:45:00,12.9,L,0,0,16,15.3000000000000007,16,,80.4000000000000057,266,0.930000000000000049,,,1014.5,,,,,,,,,,
"10009",Basantpur,26.496582,87.017733,79.00,2021-02-09,08:45:00,13.0,L,0,0,15,14.4000000000000004,15,,90.5,231,2.08000000000000007,,,1012.20000000000005,,,,,,,,,,
"10010",Gonura,26.165698,86.475970,54.00,2021-02-09,08:45:00,12.8,L,0,0,15.5999999999999996,14.8000000000000007,15.5999999999999996,,87.5999999999999943,166,0.0500000000000000028,,,1013.20000000000005,,,,,,,,,,
"10021",Asthawan,25.214894,85.621480,53.00,2021-02-09,08:45:00,13.3,L,0,0,16.1999999999999993,15.0999999999999996,16.1999999999999993,,85.5999999999999943,-999,-99.9000000000000057,,,1010.60000000000002,,,,,,,,,,
"10024",Rahui,25.265680,85.553426,54.00,2021-02-09,08:45:00,12.9,L,0,0,17.3000000000000007,16.6999999999999993,17.3000000000000007,,77.7000000000000028,0,0,,,1014.39999999999998,,,,,,,,,,
"10016",Adhampur,25.036102,85.528875,70.00,2021-02-09,08:45:00,13.4,L,0,0,16,15.3000000000000007,16,,80.5,315,1.55000000000000004,,,1011.29999999999995,,,,,,,,,,
"10019",Silao,25.086250,85.429740,67.00,2021-02-09,08:45:00,13.4,L,0,0,18.8000000000000007,18.5,18.8999999999999986,,64.4000000000000057,141,0.409999999999999976,,,1011.60000000000002,,,,,,,,,,
"10013",Islampur,25.147641,85.200004,63.00,2021-02-09,08:45:00,12.9,L,0,0,15.5,14.8000000000000007,15.5,,82.2999999999999972,78,1.01000000000000001,,,1011.10000000000002,,,,,,,,,,
"10040",Tetaria,26.388950,85.190240,65.00,2021-02-09,08:45:00,13.0,L,0,0,16.6000000000000014,15.5999999999999996,16.6000000000000014,,84.0999999999999943,189,0.320000000000000007,,,1009.79999999999995,,,,,,,,,,
"10012",Ekangarsarai,25.227850,85.227330,61.00,2021-02-09,08:45:00,12.8,L,0,0,16.3999999999999986,15.5,16.3999999999999986,,83.9000000000000057,193,0.0299999999999999989,,,1012.29999999999995,,,,,,,,,,
"10025",Harnaut,25.366250,85.534480,48.00,2021-02-09,08:45:00,13.4,L,0,0,17,16.1999999999999993,17,,78.7000000000000028,160,0,,,1014.10000000000002,,,,,,,,,,
"10031",Ajagari,26.696300,84.883790,68.00,2021-02-09,08:45:00,12.9,L,0,0,15.5,14.6999999999999993,15.5999999999999996,,86.9000000000000057,138,1.16999999999999993,,,1012.20000000000005,,,,,,,,,,
"10037",North Hussani,26.378500,84.785720,67.00,2021-02-09,08:45:00,13.2,L,0,0,14.9000000000000004,13.4000000000000004,14.9000000000000004,,94.2000000000000028,0,0,,,1011.39999999999998,,,,,,,,,,
"10001",Supaul,26.127456,86.605336,52.00,2021-02-09,08:45:00,12.9,L,0,0,17.1999999999999993,15.6999999999999993,17.1999999999999993,,75.7999999999999972,0,0,,,1013.10000000000002,,,,,,,,,,
"10022",Bind,25.311559,85.692711,46.00,2021-02-09,08:45:00,13.2,L,0,0,15.4000000000000004,14.5999999999999996,15.4000000000000004,,87.5,204,1.21999999999999997,,,-999,,,,,,,,,,
"10034",Parsauni,26.623920,84.616650,72.00,2021-02-09,08:45:00,12.9,L,0,0,14.5999999999999996,13.5,14.5999999999999996,,92.9000000000000057,195,0.330000000000000016,,,1011.70000000000005,,,,,,,,,,
"10011",Karai Parsurai,25.377364,85.271987,56.00,2021-02-09,08:45:00,12.4,L,0,0,16.8000000000000007,16,16.8000000000000007,,81,231,0.450000000000000011,,,1008.70000000000005,,,,,,,,,,
"10023",Sarmera,25.261097,85.798626,44.00,2021-02-09,08:45:00,12.9,L,0,0,16.5,15.5,16.5,,77.5,64,1.56000000000000005,,,1014.29999999999995,,,,,,,,,,
"10003",Saraigarh,26.298908,86.735990,62.00,2021-02-09,08:45:00,13.0,L,0,0,-999,-99.9000000000000057,-99.9000000000000057,,-99.9000000000000057,0,0,,,-999,,,,,,,,,,
"10006",Tribeniganj,26.130660,86.881828,59.00,2021-02-09,08:45:00,12.9,L,0,0,16.1999999999999993,15.4000000000000004,16.1999999999999993,,85.5999999999999943,0,0,,,1011.10000000000002,,,,,,,,,,
"10010",Gonura,26.165698,86.475970,54.00,2021-02-09,08:48:00,12.6,L,0,0,15.5999999999999996,15.5999999999999996,15.5999999999999996,,85.5,160,0.200000000000000011,,,1013.10000000000002,,,,,,,,,,
